,tweets,id,len,date,source,likes,retweets,sentiment
1348,"My grandfather would have been 72 today. He was the toughest man I've ever known. 

Despite him despising I covered #OHLRangers, (his sons weren't treated the kindest by KIT fans back in the day) he was always my #1 Fan. 

I'd give everything for 1 more phone call #FuckCancer https://t.co/jEhFKJEZIc",1164018409144815616,300,2019-08-21 03:36:29,Twitter for iPhone,53,1,1
1349,@callierules4151 Sending you &amp; him much 💚💜💙💛 #NotFightingAlone #fuckcancer,1164014830258466816,78,2019-08-21 03:22:16,Twitter for Android,0,0,1
1350,"A final thank you for reading this whole thread if you've made it this far 😁

As additional help to get as wide of coverage as possible, I would love it if you could retweet the HELL outta this.

What say you, #SPNFamily? Help a sister out?

LOVE TO YOU ALL.
AND #FUCKCANCER.",1164013822656466946,275,2019-08-21 03:18:16,Twitter Web App,7,3,1
1351,Man next week is Rachel’s 21st birthday in heaven y’all Ima lose it that day I miss my best friend 😭 #fuckcancer,1164011495987957762,112,2019-08-21 03:09:01,Twitter for iPhone,0,0,1
1352,@CamEdwards Hang tough. Thinking of y’all. #fuckcancer,1164009654692777984,54,2019-08-21 03:01:42,Twitter for iPhone,2,0,-1
1353,@CamEdwards Always praying for you guys bro. #FuckCancer,1164007319639941125,56,2019-08-21 02:52:25,Twitter for Android,1,0,0
1354,I added ripe and tart peaches to my Peanche Pale Ale! Let's see what happens! #BobbyKnowsBeer #Fuckcancer #TheButcher #homebrew #drinklocal #eatlocal #hazyipa #californiacommon #AztlanBrewingCompany #britishipa #creamale #nocarbs #blondeale #paleale #peaches #homebrew https://t.co/ODoJfeo7iQ,1164007186046914561,292,2019-08-21 02:51:54,Twitter for Android,4,1,-1
1355,"Also, his social worker was amazing! I wish every social worker was like her. Can't believe it's almost a year since his initial diagnosis. #fuckcancer",1164005532530892800,151,2019-08-21 02:45:19,Twitter for Android,2,0,1
1356,it’s still #FuckCancer,1164004921185669120,22,2019-08-21 02:42:54,Twitter for iPhone,4,2,0
1357,Please help Robert in his fight if you can. Anything helps reach the goal. #fuckcancer https://t.co/YzzXFft6so,1164004216416985090,110,2019-08-21 02:40:06,Echofon,2,2,0
1358,"@Buckertrucker Damn ☹️ #fuckcancer  I’m so sorry to hear your dad is facing this battle. But please know we are all pulling for him, and you, B.",1164003765403316226,144,2019-08-21 02:38:18,Twitter for iPhone,1,0,-1
1359,@CamEdwards Thoughts with you brother! #FuckCancer,1164003158734958594,50,2019-08-21 02:35:53,Twitter for Android,1,0,0
1360,Please consider donating to Pretty Rawheads in Pink at this year's #CIBCRunForTheCure in #Barrie on October 6th. Every little bit counts! https://t.co/3ttTX9RzvA #peaceandlove ✌️❤️ #fuckcancer 🖕💩 @BreastCancerCCS @CancerSociety,1164001235965534208,227,2019-08-21 02:28:15,Twitter Web Client,1,3,-1
1361,"@CamEdwards We are praying Cam.
#FuckCancer",1164001120538132480,43,2019-08-21 02:27:47,Twitter for Android,1,0,0
1362,"@_Tavares91 I'm so sorry hun... I'm here if you need anything darling. 

#FuckCancer",1164001013193478144,84,2019-08-21 02:27:22,Twitter for Android,0,0,-1
1363,You’re a warrior. Love you Papaw❤️ #fuckcancer https://t.co/M1vvBizYAJ,1164000489173917703,70,2019-08-21 02:25:17,Twitter for iPhone,10,0,1
1364,Can't sleep I'm just worried about dad. Is there any good TV shows you can recommend so I can think about something else?  #FuckCancer,1163999833629306881,134,2019-08-21 02:22:41,Twitter for Android,12,1,1
1365,@CamEdwards Definitely!! ❤️❤️❤️ #FuckCancer,1163999316958175237,43,2019-08-21 02:20:37,Twitter for Android,1,0,0
1366,"Tomorrow Miss E goes for another scan to see if the trial drugs are continuing to keep her tumors in check. 

She couldn’t do her last round of immunotherapy so we’re a little more freaked out than normal. 

Thoughts and prayers are definitely appreciated. #FuckCancer https://t.co/WXXSQVKKRD",1163999158606401538,292,2019-08-21 02:20:00,Twitter for iPhone,1817,118,1
1367,@Buckertrucker I’m so sorry. Cancer fucking sucks.  Thoughts and prayers 🙏🏼 #fuckcancer,1163996710294757377,87,2019-08-21 02:10:16,Twitter for iPhone,1,0,-1
1368,Round 5 is in the books. Only one more after this! I feel like total shit but I’m almost done so I don’t care anymore. I want it over with! #fuckcancer #chemoqueen #invasiveductalcarcinoma #TCHP #chemotherapy https://t.co/oUFJH9BWDg,1163994246967365634,232,2019-08-21 02:00:29,Twitter for iPhone,45,3,1
1369,my paw has been officially taken off his medication that’s suppose to slow his cancer down due to it being too aggressive. thoughts and prayers are appreciated❤️ #fuckcancer,1163991957795934208,173,2019-08-21 01:51:23,Twitter for iPhone,45,0,-1
1370,"#FuckCancer. Today, I received notice that one friend's father suddenly died of it (after a multi-year battle) &amp; another friend just sent me an invitation to her upcoming pre-chemo party.",1163991076266479616,191,2019-08-21 01:47:53,Twitter for Android,1,0,0
1371,@LinderSurfCo Yessir #fuckcancer,1163990010162532352,32,2019-08-21 01:43:38,Twitter for iPhone,2,0,0
1372,"Can you imagine I had to watch the opening  kickoff, two years ago against Michigan, while doing inpatient chemo? This Saturday I'm going to be in Orlando celebrating cancer-free 😁😁😁 #GoGators #fuckcancer",1163989510897754112,204,2019-08-21 01:41:39,Twitter for Android,229,7,1
1373,"Yesterday our community lost one of its bravest warriors. She’s been a huge inspiration to me and, more importantly, a treasured friend. She was taken from her family far too soon. #fuckcancer #abby #friends #PEC https://t.co/Oe7yocHtOO",1163986484682285057,236,2019-08-21 01:29:38,Twitter for iPhone,29,1,1
1374,"Rest In Peace Vince 😥❤️
#FUCKcancer https://t.co/2tkBrQ8WOL",1163985167549181952,59,2019-08-21 01:24:24,Twitter for iPhone,1,0,0
1375,"5 years ago you were just a fighter, now you’re a survivor. Congratulations Rachel #fuckcancer https://t.co/FoIidkkcWV",1163982595086045184,118,2019-08-21 01:14:11,Instagram,9,0,0
1376,"Just a heads up, my dad is going through his 3rd set of chemo treatment this week so I'm taking a few days off so I can travel and help take care of his and my mother's needs at this time... #FuckCancer and see you sometime this week! Ty for the ❤ and support on Discord and DM's https://t.co/vAGjPrpZGX",1163980896757780486,303,2019-08-21 01:07:26,Twitter for Android,28,0,-1
1377,Good times on the trails! #rockymountainrunners #cureforcassie #lovekiwis #newzealandincolorado #fuckcancer ⛰ https://t.co/BCaL56yNeS,1163979939504447494,133,2019-08-21 01:03:37,Twitter for iPhone,3,0,1
1378,@SWFPodcast Positive vibes and thoughts sent your way. You got this! #FuckCancer,1163979722025517056,80,2019-08-21 01:02:46,Twitter for iPhone,0,0,1
1379,"Cannabis vs Alcohol: Too Early To Tell
#deanblundell #deanblundelldotcom #cannabis #cannabiscommunity #torontocannabis #fuckcancer https://t.co/kRYJWTLoI3",1163976771227836416,154,2019-08-21 00:51:02,LinkedIn,3,1,1
1380,Prayers for my husband’s boss’ son. He is 9 and battling leukemia and has stopped responding to chemo. They’ll be doing something special with his blood now. I believe he word used was re-engineering? #FuckCancer,1163975011339767808,212,2019-08-21 00:44:02,Twitter for iPhone,2,0,1
1381,My dad started chemo again today. Five chemo drugs. Third round of cancer. Third different cancer in two years. I hate this. #fuckcancer,1163974487324291072,136,2019-08-21 00:41:58,Twitter for iPhone,2,0,-1
1382,"@ChuckPol Thought of you &amp; family today big tears 😭 brought my Maine Coon baby girl to Vet   Something just wasn’t right. X-ray blood draw later  doc says fluid on lung. She thinks #FuckCancer or heart failure.   Supportive care for now. IV, medicine, shots OMG devastation",1163972711963648000,277,2019-08-21 00:34:54,Twitter for iPhone,0,0,1
1383,@RobinDuehring #FuckCancer indeed.,1163972127399260160,34,2019-08-21 00:32:35,Twitter for Android,1,0,0
1384,@askjillian We’re all pulling for you. #TeamJillian #FuckCancer,1163971798414843904,63,2019-08-21 00:31:16,Twitter for iPhone,0,0,0
1385,"@aaronlinde Holy crap, I had totally missed this but I'm so happy for you, and your whole family! #FuckCancer",1163971567245811714,109,2019-08-21 00:30:21,Twitter for Android,4,0,1
1386,"Hiccups suck. That is all.
#FuckCancer",1163971543518478336,38,2019-08-21 00:30:16,Twitter for iPhone,0,0,0
1387,"New single #BearLivesMatter comes out August 30th worldwide! 
Proceeds will go towards cancer research in honor of our friend Sara who passed away this year. Support!

#newmusic #cynicalhussl #drumnbass #bears
#fuckcancer #dnbagainstcancer #neurofunkdnb
https://t.co/Dg0cklHz1c https://t.co/AaVHLYgRl9",1163971098695725056,301,2019-08-21 00:28:30,Twitter for Android,1,0,1
1388,"if y’all could say a prayer for my baby cousin, Bentley, poor little boy was diagnosed with leukemia. #fuckcancer #childhoodcancerawareness #teambentley",1163968878365597697,152,2019-08-21 00:19:40,Twitter for iPhone,1,1,-1
1389,@BDawk26 @psugrl001 💜positive thoughts and vibes along with much love to @psugrl001. You got this girl! 😘 #fuckcancer,1163968784698347525,117,2019-08-21 00:19:18,Twitter for iPhone,2,0,1
1390,"Some Yoda Knowledge! 😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/RQDzSiQDCO",1163968589956820992,90,2019-08-21 00:18:31,Instagram,0,0,0
1391,"It's Tuesday and this week blows.

Monday: My childhood best friend's mom had an 8+ hour surgery to remove a metastatic ovarian tumor. 

Tuesday: My little cousins' dad had surgery to remove a frontal lobe glioblastoma. 

Same hospital. #fuckcancer",1163967893148594176,248,2019-08-21 00:15:45,Twitter for Android,0,0,1
1392,Bobby was the best #DHR.    #KUHARSTRONG. #fuckcancer https://t.co/bs9he4u5Eh,1163967148407922688,77,2019-08-21 00:12:48,Twitter for iPhone,5,0,1
1393,@youngbabycoco @BABYCOCOLASH @Missguided @Playboy #fuckcancer keep doing you!! 🙏🎯💯🔥,1163965570338836480,83,2019-08-21 00:06:32,Twitter for iPhone,0,0,0
1394,@kimtopher22 @mommeebell I'm sorry too. I miss my brother and niece💔💔 #fuckcancer,1163965160182169602,81,2019-08-21 00:04:54,Twitter for Android,2,0,-1
1395,"@UNDERISlNG Inspired by #2pac #babydontcry!! #fuckcancer #strongwomen

Listen/Like/Retweet/Comment on Stay Strong by B-Vibez #np on #SoundCloud
https://t.co/vZECcSUYRu",1163965063277010944,167,2019-08-21 00:04:31,Twitter for Android,0,0,1
1396,@kysue925 Hang in there!! Wishing him all the best with his new treatments 💪 #fuckcancer,1163964597096910849,88,2019-08-21 00:02:40,Twitter for Android,1,0,1
1397,"@forevernaday7 Listen/Like/Retweet/Comment on Stay Strong by B-Vibez #np on #SoundCloud #fuckcancer #2PacInspired
https://t.co/vZECcSUYRu",1163964476162478080,137,2019-08-21 00:02:11,Twitter for Android,5,1,1
1398,"What a day: mom had successful lumpectomy, had a dog pee at my feet and didn’t find out until I stepped in it, husband’s car acting crazy then he blew out a tire... I’m tired! #fuckcancer #puppies #statefarm",1163963437459939330,207,2019-08-20 23:58:03,Twitter for iPhone,0,0,-1
1399,Fighting cancer for 2 decades? Wtf #fuckcancer https://t.co/mZKNh5lEy2,1163961766499557378,70,2019-08-20 23:51:25,Twitter for iPhone,2,0,-1
1400,@mommeebell My thoughts to you. #fuckcancer,1163961575373463555,43,2019-08-20 23:50:39,Twitter for iPhone,0,0,0
1401,"Hey, y’all! Please support #thejimmyfund and text “KCANCER” to 20222 to donate $25 to support kids fighting cancer! @RedSox #RedSoxNation @Jerry_Remy @Yankees #PHIvsBOS #StandUp2Cancer #FuckCancer",1163958845867249664,196,2019-08-20 23:39:48,Twitter for iPhone,0,0,0
1402,"Chemo has basically made my brain a bowl of pudding and I can’t ever remember where my keys are. I’ve locked myself out of the house a dozen times, so my husband installed a keypad lock so that keys aren’t an issue anymore. Gosh I love this man. He truly is my rock. #FuckCancer https://t.co/6aLxWxFnDw",1163957905063849987,302,2019-08-20 23:36:04,Twitter for iPhone,730,6,1
1403,"I miss my aunt. 

That’s all and everything.  #fuckcancer",1163957584619085824,57,2019-08-20 23:34:48,Twitter for iPhone,21,0,0
1404,"Had my annual skin cancer check today. Besides freezing 3 precancerous lesions, everything looked good. No new cancer! Thank you Dr. Kristina Britton. #fuckcancer",1163957141268520961,162,2019-08-20 23:33:02,Twitter for iPad,18,0,1
1405,I'm over here in tears 😭😭 Watching Mackenzie get the bad news about her mom's health and then having to tell her kids brought up so many memories of when I had to hear my mom was terminal as a kid. I wish MTV showed more stuff like this #TeenMomOG #fuckcancer #gonnagocrynow,1163954620164648962,274,2019-08-20 23:23:01,Twitter for Android,6,0,1
1406,"My best friend 😢 
#FuckCancer #BreastCancer https://t.co/WvXEHYI3qa",1163953366193594369,67,2019-08-20 23:18:02,Twitter for Android,3,0,1
1407,"Well done! Wahlberg keeps promise, meets Michigan boy who beat cancer https://t.co/UJLqpahQv4 #FuckCancer #CancerSucks",1163950027930329088,118,2019-08-20 23:04:46,Twitter Web Client,0,0,0
1408,@busterknighty69 #FuckCancer  You give it all you got love..!!!!,1163950003087220736,64,2019-08-20 23:04:40,Twitter for Android,0,0,1
1409,@FanGirlMom I’m so sorry 😔 #FuckCancer,1163949955943403520,38,2019-08-20 23:04:29,Twitter for iPhone,1,0,-1
1410,"#Jeopardy o'clock 
Just kidding.  No interest until the reruns are over. 
#FuckCancer",1163948907329703937,85,2019-08-20 23:00:19,Twitter for Android,8,0,0
1411,"We give each other a lot of crap, but I admire the hell out of Mike Hinds  for what he’s done for charity. I’ve got the complete #fuckcancer series and I’ll open the first one with him whenever he makes it to Omaha. Thanks for all you do, Mike, and I’m proud to call you a friend. https://t.co/1GOFcmwqpv",1163948395112873985,304,2019-08-20 22:58:17,Tweetbot for iΟS,27,4,1
1412,@DispatcherDame I’ve only been to one. He was ours. #FuckCancer,1163948344064057344,63,2019-08-20 22:58:04,Twitter for iPhone,1,0,0
1413,Anyone else walking around with a permanently broken heart? #FuckCancer #FuckMentalIllness,1163947014792630272,90,2019-08-20 22:52:48,Twitter Web Client,7,0,-1
1414,Fight on! ❤️ #fuckcancer #SWFamily https://t.co/SX5lSNhHnX,1163944291519127557,58,2019-08-20 22:41:58,Twitter for iPhone,0,0,0
1415,"@SWFPodcast I think #FuckCancer pretty well sums it all up but also, I wanted to thank you for sharing your honest thoughts/feelings through all of this. It makes it a lot more REAL for people like myself who all too often just get ready to see a lot of platitudes and memes in response",1163941080305246213,286,2019-08-20 22:29:13,Twitter for Android,0,0,1
1416,"@SWFPodcast Stay strong Amy, you'll win this fight, we're all behind you. #FuckCancer",1163940584173776896,85,2019-08-20 22:27:14,Twitter for Android,0,0,1
1417,Just want a straight answer so we can get this rolling... #fuckcancer,1163938283036061701,69,2019-08-20 22:18:06,Twitter for iPhone,0,0,1
1418,"Kind of emotionally fucked right now, but here’s the update: I’ll need chemo (four rounds over three months) and radiation (five days a week for six weeks). Not what I was expecting. Things will start in a few weeks. #fuckcancer",1163937212381089792,228,2019-08-20 22:13:50,Twitter for iPhone,31,0,1
1419,"Tomorrow I will be having my second chemo treatment. Let's do this🙏🙌💜🎗
#fuckcancer #hodgkinslymphoma",1163937108202946560,100,2019-08-20 22:13:26,Twitter for Android,5,0,0
1420,@MutWEEI So I don’t listen anymore to EEI ( nobody does) but I was sure to donate . #fuckcancer DF fixed my wife,1163936944293896193,112,2019-08-20 22:12:47,Twitter for iPhone,0,0,1
1421,#PrinceEdwardCounty lost a bright light in a world that is dark too often. Your fight &amp; strength inspired many more than you know. Our world always loses the good ones far too young. Your memory &amp; legacy will live on for a long time. Thoughts &amp; prayers to your family. #fuckcancer,1163936435977633792,292,2019-08-20 22:10:45,Twitter for iPhone,8,0,1
1422,"Honestly, #FuckCancer.",1163935359216115714,22,2019-08-20 22:06:29,Twitter Web App,2,0,1
